year,country_origin_id,country_destination_id,hs92_product_id,export_val,export_val_pct
2003,YUG,SEN,ALL,1333826.55,0.0049%
2003,YUG,TGO,ALL,60448.56,0.00022%
2003,YUG,TUN,ALL,751485.45,0.0027%
2003,YUG,TZA,ALL,12972.5,0.000047%
2003,YUG,ZAF,ALL,1661000,0.0060%
2003,YUG,ZMB,ALL,58969,0.00021%
2003,YUG,ARM,ALL,199449,0.00073%
2003,YUG,BGD,ALL,3046143.69,0.011%
2003,YUG,BHR,ALL,143641.87,0.00052%
2003,YUG,CHN,ALL,12564655.64,0.046%
2003,YUG,CYP,ALL,2274882.88,0.0083%
2003,YUG,GEO,ALL,874105,0.0032%
2003,YUG,HKG,ALL,419362.27,0.0015%
2003,YUG,IDN,ALL,1206919.29,0.0044%
2003,YUG,IND,ALL,784181,0.0029%
2003,YUG,IRN,ALL,2811354.81,0.010%
2003,YUG,ISR,ALL,3692779.45,0.013%
2003,YUG,JOR,ALL,269943.05,0.00098%
2003,YUG,JPN,ALL,2089636.81,0.0076%
2003,YUG,KAZ,ALL,845660.87,0.0031%
2003,YUG,KGZ,ALL,2641,0.0000096%
2003,YUG,KOR,ALL,325992.55,0.0012%
2003,YUG,KWT,ALL,105542.86,0.00038%
2003,YUG,LBN,ALL,1552452.68,0.0057%
2003,YUG,MDV,ALL,4337,0.000016%
2003,YUG,MNG,ALL,50383,0.00018%
2003,YUG,MYS,ALL,2095813.03,0.0076%
2003,YUG,PAK,ALL,343395.01,0.0013%
2003,YUG,QAT,ALL,24069,0.000088%
2003,YUG,SYR,ALL,3056191.27,0.011%
2003,YUG,THA,ALL,82525.47,0.00030%
2003,YUG,TUR,ALL,28228020.51,0.10%
2003,YUG,ALB,ALL,8782755.65,0.032%
2003,YUG,AND,ALL,2495.39,0.0000091%
2003,YUG,AUT,ALL,85583568.75,0.31%
2003,YUG,BGR,ALL,32177896.96,0.12%
2003,YUG,BIH,ALL,82885671.04,0.30%
2003,YUG,BLR,ALL,4783286.39,0.017%
2003,YUG,BLX,ALL,31450111.56,0.11%
2003,YUG,CHE,ALL,13777130.11,0.050%
2003,YUG,CZE,ALL,28067687.25,0.10%
2003,YUG,DEU,ALL,315545286.3,1.1%
2003,YUG,DNK,ALL,5407702.48,0.020%
2003,YUG,ESP,ALL,56013330.45,0.20%
2003,YUG,EST,ALL,1527511.54,0.0056%
2003,YUG,FIN,ALL,3408777.64,0.012%
2003,YUG,FRA,ALL,122890894.97,0.45%
2003,YUG,GBR,ALL,48536942.23,0.18%
2003,YUG,GRC,ALL,103611026.81,0.38%
2003,YUG,HRV,ALL,74762887.53,0.27%
2003,YUG,HUN,ALL,64651349.8,0.24%
2003,YUG,IRL,ALL,2557913.41,0.0093%
2003,YUG,ISL,ALL,65960.04,0.00024%
2003,YUG,ITA,ALL,581479341.15,2.1%
2003,YUG,LTU,ALL,1427237.74,0.0052%
2003,YUG,LVA,ALL,646790.41,0.0024%
2003,YUG,MDA,ALL,1895995.72,0.0069%
2003,YUG,MKD,ALL,183005055.57,0.67%
2003,YUG,MLT,ALL,426753.05,0.0016%
2003,YUG,NLD,ALL,59704221.74,0.22%
2003,YUG,NOR,ALL,3230834.27,0.012%
2003,YUG,POL,ALL,16340059.57,0.059%
2003,YUG,PRT,ALL,2433381.26,0.0089%
2003,YUG,ROU,ALL,23842552.76,0.087%
2003,YUG,RUS,ALL,113441909.19,0.41%
2003,YUG,SVK,ALL,15121129.67,0.055%
2003,YUG,SVN,ALL,76732400.66,0.28%
2003,YUG,SWE,ALL,18511410.91,0.067%
2003,YUG,UKR,ALL,34007433.48,0.12%
2003,YUG,BHS,ALL,2502,0.0000091%
2003,YUG,CAN,ALL,5176833.54,0.019%
2003,YUG,CRI,ALL,9460,0.000034%
2003,YUG,DMA,ALL,6736,0.000025%
2003,YUG,HND,ALL,2357,0.0000086%
2003,YUG,JAM,ALL,7519,0.000027%
2003,YUG,LCA,ALL,66303.04,0.00024%
2003,YUG,MEX,ALL,7093228.89,0.026%
2003,YUG,TTO,ALL,8009,0.000029%
2003,YUG,USA,ALL,13010557.5,0.047%
2003,YUG,VCT,ALL,3086,0.000011%
2003,YUG,AUS,ALL,1507750.67,0.0055%
2003,YUG,NCL,ALL,15107.77,0.000055%
2003,YUG,NZL,ALL,400589.24,0.0015%
2003,YUG,PYF,ALL,142930.09,0.00052%
2003,YUG,ARG,ALL,485819.66,0.0018%
2003,YUG,BOL,ALL,5610,0.000020%
2003,YUG,BRA,ALL,331508.16,0.0012%
2003,YUG,CHL,ALL,38914,0.00014%
2003,YUG,COL,ALL,540408.36,0.0020%
2003,YUG,ECU,ALL,16768,0.000061%
2003,YUG,PER,ALL,29657,0.00011%
2003,YUG,PRY,ALL,1900,0.0000069%
2003,YUG,URY,ALL,62980,0.00023%
2004,YUG,AGO,ALL,478850,0.0017%
2004,YUG,BDI,ALL,507125,0.0018%
2004,YUG,BEN,ALL,25130,0.000091%
2004,YUG,BFA,ALL,39217.69,0.00014%
2004,YUG,CIV,ALL,2735417.77,0.010%
2004,YUG,CMR,ALL,56049,0.00020%
2004,YUG,COD,ALL,30809,0.00011%
2004,YUG,COG,ALL,80369,0.00029%
2004,YUG,COM,ALL,2641,0.0000096%
2004,YUG,DZA,ALL,7244791,0.026%
2004,YUG,EGY,ALL,20153974.9,0.073%
2004,YUG,ETH,ALL,1528165.26,0.0056%
2004,YUG,GAB,ALL,291566,0.0011%
2004,YUG,GHA,ALL,433910,0.0016%
2004,YUG,GIN,ALL,14555.96,0.000053%
2004,YUG,GNQ,ALL,259564,0.00094%
2004,YUG,KEN,ALL,46969.99,0.00017%
2004,YUG,LBR,ALL,488393,0.0018%
2004,YUG,LBY,ALL,4429914,0.016%
2004,YUG,MAR,ALL,1718390.2,0.0063%
2004,YUG,MDG,ALL,403069.57,0.0015%
2004,YUG,MLI,ALL,67954,0.00025%
2004,YUG,MOZ,ALL,2724.78,0.0000099%
2004,YUG,MRT,ALL,2884695.15,0.011%
2004,YUG,MUS,ALL,9608,0.000035%
2004,YUG,MWI,ALL,23243,0.000085%
2004,YUG,NER,ALL,80363.42,0.00029%
2004,YUG,NGA,ALL,1558164,0.0057%
2004,YUG,RWA,ALL,288972.28,0.0011%
2004,YUG,SDN,ALL,689190.39,0.0025%
2004,YUG,SEN,ALL,774178.46,0.0028%
2004,YUG,SLE,ALL,1021498,0.0037%
2004,YUG,STP,ALL,66435,0.00024%
2004,YUG,SYC,ALL,8341,0.000030%
2004,YUG,TCD,ALL,427817,0.0016%
2004,YUG,TGO,ALL,98121,0.00036%
2004,YUG,TUN,ALL,5954850.8,0.022%
2004,YUG,TZA,ALL,1949,0.0000071%
2004,YUG,UGA,ALL,387270,0.0014%
2004,YUG,ZAF,ALL,2905961.69,0.011%
2004,YUG,ZMB,ALL,82234,0.00030%
2004,YUG,ZWE,ALL,4816,0.000018%
2004,YUG,AFG,ALL,163307,0.00059%
2004,YUG,ARE,ALL,3987157,0.015%
2004,YUG,ARM,ALL,657173.28,0.0024%
2004,YUG,AZE,ALL,301799,0.0011%
2004,YUG,BGD,ALL,7236312.48,0.026%
2004,YUG,BHR,ALL,299279.88,0.0011%
2004,YUG,BRN,ALL,3824,0.000014%
2004,YUG,CHN,ALL,12123064.59,0.044%
2004,YUG,CXR,ALL,28848,0.00011%
2004,YUG,CYP,ALL,25216108.25,0.092%
2004,YUG,GEO,ALL,3587881.7,0.013%
2004,YUG,HKG,ALL,1385247.82,0.0050%
2004,YUG,IDN,ALL,4300357.01,0.016%
2004,YUG,IND,ALL,6933432.68,0.025%
2004,YUG,IRN,ALL,7824990.46,0.028%
2004,YUG,IRQ,ALL,6526068,0.024%
2004,YUG,ISR,ALL,19675292.9,0.072%
2004,YUG,JOR,ALL,1578681.74,0.0057%
2004,YUG,JPN,ALL,2406985.9,0.0088%
2004,YUG,KAZ,ALL,1668740.3,0.0061%
2004,YUG,KGZ,ALL,370097.54,0.0013%
2004,YUG,KHM,ALL,4175,0.000015%
2004,YUG,KOR,ALL,609125.04,0.0022%
2004,YUG,KWT,ALL,9460977.93,0.034%
2004,YUG,LBN,ALL,3530330.24,0.013%
2004,YUG,LKA,ALL,705552,0.0026%
2004,YUG,MAC,ALL,1605,0.0000058%
2004,YUG,MDV,ALL,30033,0.00011%
2004,YUG,MMR,ALL,1601195,0.0058%
2004,YUG,MNG,ALL,101424.64,0.00037%
2004,YUG,MYS,ALL,3743760.65,0.014%
2004,YUG,NPL,ALL,12893,0.000047%
2004,YUG,OMN,ALL,17800,0.000065%
2004,YUG,PAK,ALL,515083.69,0.0019%
2004,YUG,PHL,ALL,17125,0.000062%
2004,YUG,PRK,ALL,1549,0.0000056%
2004,YUG,QAT,ALL,43528,0.00016%
2004,YUG,SAU,ALL,252766747.88,0.92%
2004,YUG,SGP,ALL,690051,0.0025%
2004,YUG,SYR,ALL,10841849.96,0.039%
2004,YUG,THA,ALL,129914.61,0.00047%
2004,YUG,TKM,ALL,899216,0.0033%
2004,YUG,TUR,ALL,82917428.56,0.30%
2004,YUG,UZB,ALL,3316166,0.012%
2004,YUG,VNM,ALL,1375714,0.0050%
2004,YUG,XXB,ALL,108340,0.00039%
2004,YUG,YEM,ALL,190384.84,0.00069%
2004,YUG,ALB,ALL,18589967.94,0.068%
2004,YUG,AND,ALL,2780.91,0.000010%
2004,YUG,AUT,ALL,118291687.83,0.43%
2004,YUG,BGR,ALL,56530386.85,0.21%
2004,YUG,BIH,ALL,617377117.59,2.2%
2004,YUG,BLR,ALL,7674055.16,0.028%
2004,YUG,BLX,ALL,60701756.14,0.22%
2004,YUG,CHE,ALL,23086505.8,0.084%
2004,YUG,CZE,ALL,51145377.66,0.19%
2004,YUG,DEU,ALL,390836445.84,1.4%
2004,YUG,DNK,ALL,7723243.83,0.028%
2004,YUG,ESP,ALL,49571505.81,0.18%
2004,YUG,EST,ALL,1149051.59,0.0042%
2004,YUG,FIN,ALL,4848031.68,0.018%
2004,YUG,FRA,ALL,140184682.22,0.51%
2004,YUG,GBR,ALL,89994160.75,0.33%
2004,YUG,GIB,ALL,199808,0.00073%
2004,YUG,GRC,ALL,171306754.05,0.62%
2004,YUG,HRV,ALL,147250345.55,0.54%
2004,YUG,HUN,ALL,121004837.88,0.44%
2004,YUG,IRL,ALL,2854979.22,0.010%
2004,YUG,ISL,ALL,193570.95,0.00070%
2004,YUG,ITA,ALL,723170039.74,2.6%
2004,YUG,LTU,ALL,1445472,0.0053%
2004,YUG,LVA,ALL,10215551.5,0.037%
2004,YUG,MDA,ALL,3116785.69,0.011%
2004,YUG,MKD,ALL,256262294.69,0.93%
2004,YUG,MLT,ALL,1603764.18,0.0058%
2004,YUG,NLD,ALL,69145091.24,0.25%
2004,YUG,NOR,ALL,3750291.97,0.014%
2004,YUG,POL,ALL,33279804.08,0.12%
2004,YUG,PRT,ALL,1536409.13,0.0056%
2004,YUG,ROU,ALL,130567694.81,0.48%
2004,YUG,RUS,ALL,169642595.48,0.62%
2004,YUG,SVK,ALL,25831392.33,0.094%
2004,YUG,SVN,ALL,161108326.08,0.59%
2004,YUG,SWE,ALL,23869165.47,0.087%
2004,YUG,UKR,ALL,56306005.23,0.20%
2004,YUG,ATG,ALL,53718,0.00020%
2004,YUG,BHS,ALL,134884,0.00049%
2004,YUG,BLZ,ALL,8718,0.000032%
2004,YUG,BMU,ALL,47481,0.00017%
2004,YUG,BRB,ALL,20181,0.000073%
2004,YUG,CAN,ALL,7883783.2,0.029%
2004,YUG,CUB,ALL,49910,0.00018%
2004,YUG,CYM,ALL,3413,0.000012%
2004,YUG,DMA,ALL,1355,0.0000049%
2004,YUG,DOM,ALL,428898,0.0016%
2004,YUG,GRD,ALL,33112.92,0.00012%
2004,YUG,GTM,ALL,36938,0.00013%
2004,YUG,HND,ALL,505911.11,0.0018%
2004,YUG,HTI,ALL,22404,0.000082%
2004,YUG,KNA,ALL,27415,0.00010%
2004,YUG,LCA,ALL,35769.05,0.00013%
2004,YUG,MEX,ALL,7671035.78,0.028%
2004,YUG,PAN,ALL,57231,0.00021%
2004,YUG,TCA,ALL,39791,0.00014%
2004,YUG,TTO,ALL,8220244.09,0.030%
2004,YUG,USA,ALL,95504759.22,0.35%
2004,YUG,VCT,ALL,32826.04,0.00012%
2004,YUG,VGB,ALL,1918414,0.0070%
2004,YUG,AUS,ALL,1754628.82,0.0064%
2004,YUG,KIR,ALL,1739,0.0000063%
2004,YUG,MHL,ALL,106494,0.00039%
2004,YUG,MNP,ALL,48979,0.00018%
2004,YUG,NCL,ALL,88107.1,0.00032%
2004,YUG,NRU,ALL,7435,0.000027%
2004,YUG,NZL,ALL,360295.65,0.0013%
2004,YUG,PCN,ALL,6775,0.000025%
2004,YUG,PNG,ALL,1036,0.0000038%
2004,YUG,PYF,ALL,26030.16,0.000095%
2004,YUG,WSM,ALL,43120,0.00016%
2004,YUG,ARG,ALL,366475.99,0.0013%
2004,YUG,BOL,ALL,4181,0.000015%
2004,YUG,BRA,ALL,1070361.52,0.0039%
2004,YUG,COL,ALL,380696,0.0014%
2004,YUG,ECU,ALL,165281.33,0.00060%
2004,YUG,PER,ALL,43475,0.00016%
2004,YUG,PRY,ALL,16987,0.000062%
2004,YUG,URY,ALL,10255.33,0.000037%
2004,YUG,VEN,ALL,111369.23,0.00041%
2004,YUG,XXA,ALL,1821821,0.0066%
2005,YUG,BDI,ALL,87820,0.00032%
2005,YUG,BEN,ALL,1173.05,0.0000043%
2005,YUG,CIV,ALL,282324.39,0.0010%
2005,YUG,CMR,ALL,66359,0.00024%
2005,YUG,DZA,ALL,16676522,0.061%
2005,YUG,EGY,ALL,6447967.89,0.023%
2005,YUG,ETH,ALL,76465,0.00028%
2005,YUG,GAB,ALL,63766,0.00023%
2005,YUG,GHA,ALL,3314,0.000012%
2005,YUG,GIN,ALL,251875,0.00092%
2005,YUG,GMB,ALL,2098,0.0000076%
2005,YUG,KEN,ALL,14673.52,0.000053%
2005,YUG,MAR,ALL,1437528.75,0.0052%
2005,YUG,MDG,ALL,73404.46,0.00027%
2005,YUG,MOZ,ALL,314722,0.0011%
2005,YUG,MRT,ALL,2068236.26,0.0075%
2005,YUG,MUS,ALL,371523,0.0014%
2005,YUG,MWI,ALL,18351,0.000067%
2005,YUG,NER,ALL,91958.45,0.00033%
2005,YUG,SDN,ALL,87734.7,0.00032%
2005,YUG,SEN,ALL,897539.54,0.0033%
2005,YUG,TGO,ALL,17180.41,0.000063%
2005,YUG,TUN,ALL,2407010.86,0.0088%
2005,YUG,UGA,ALL,47350,0.00017%
2005,YUG,ZAF,ALL,1480878,0.0054%
2005,YUG,ZMB,ALL,2581.84,0.0000094%
2005,YUG,ARE,ALL,989729.53,0.0036%
2005,YUG,ARM,ALL,390651.44,0.0014%
2005,YUG,BGD,ALL,7593705.26,0.028%
2005,YUG,BHR,ALL,257240.81,0.00094%
2005,YUG,CHN,ALL,20013505.93,0.073%
2005,YUG,CYP,ALL,14825996.99,0.054%
2005,YUG,GEO,ALL,1165188,0.0042%
2005,YUG,HKG,ALL,149235.81,0.00054%
2005,YUG,IDN,ALL,799435,0.0029%
2005,YUG,IND,ALL,1073748.66,0.0039%
2005,YUG,IRN,ALL,1777886.85,0.0065%
2005,YUG,ISR,ALL,12962763.93,0.047%
2005,YUG,JOR,ALL,5457095.45,0.020%
2005,YUG,JPN,ALL,3083485.9,0.011%
2005,YUG,KAZ,ALL,3735596.86,0.014%
2005,YUG,KGZ,ALL,23729,0.000086%
2005,YUG,KOR,ALL,2408981.28,0.0088%
2005,YUG,LBN,ALL,1281370.69,0.0047%
2005,YUG,MAC,ALL,15195,0.000055%
2005,YUG,MNG,ALL,6461,0.000024%
2005,YUG,MYS,ALL,732620.14,0.0027%
2005,YUG,PAK,ALL,76352,0.00028%
2005,YUG,SAU,ALL,1586836.56,0.0058%
2005,YUG,SYR,ALL,7426612.82,0.027%
2005,YUG,THA,ALL,198719.14,0.00072%
2005,YUG,TUR,ALL,91320682.02,0.33%
2005,YUG,YEM,ALL,634488.11,0.0023%
2005,YUG,ALB,ALL,24621493.13,0.090%
2005,YUG,AUT,ALL,132030209.74,0.48%
2005,YUG,BGR,ALL,82147769.84,0.30%
2005,YUG,BIH,ALL,698387069.48,2.5%
2005,YUG,BLR,ALL,12275641.13,0.045%
2005,YUG,BLX,ALL,64996692.28,0.24%
2005,YUG,CHE,ALL,20593126.45,0.075%
2005,YUG,CZE,ALL,62317359.31,0.23%
2005,YUG,DEU,ALL,448333158.51,1.6%
2005,YUG,DNK,ALL,7925696.58,0.029%
2005,YUG,ESP,ALL,65612798.45,0.24%
2005,YUG,EST,ALL,358522.74,0.0013%
2005,YUG,FIN,ALL,5079246.35,0.018%
2005,YUG,FRA,ALL,155367473.14,0.57%
2005,YUG,GBR,ALL,72175701.65,0.26%
2005,YUG,GRC,ALL,158786491.76,0.58%
2005,YUG,HRV,ALL,164218513.93,0.60%
2005,YUG,HUN,ALL,127774596.05,0.47%
2005,YUG,IRL,ALL,1336762.54,0.0049%
2005,YUG,ISL,ALL,489341.38,0.0018%
2005,YUG,ITA,ALL,830654160.31,3.0%
2005,YUG,LTU,ALL,4505211.09,0.016%
2005,YUG,LVA,ALL,2170856.94,0.0079%
2005,YUG,MDA,ALL,3175536.34,0.012%
2005,YUG,MKD,ALL,242115993.46,0.88%
2005,YUG,MLT,ALL,602411.77,0.0022%
2005,YUG,NLD,ALL,59566728.14,0.22%
2005,YUG,NOR,ALL,6261998.81,0.023%
2005,YUG,POL,ALL,46793428.12,0.17%
2005,YUG,PRT,ALL,23547658.28,0.086%
2005,YUG,ROU,ALL,94567301.92,0.34%
2005,YUG,RUS,ALL,258519826.41,0.94%
2005,YUG,SVK,ALL,33892797.81,0.12%
2005,YUG,SVN,ALL,233044267.03,0.85%
2005,YUG,SWE,ALL,24051859.49,0.088%
2005,YUG,UKR,ALL,52121911.15,0.19%
2005,YUG,BHS,ALL,5173.88,0.000019%
2005,YUG,BRB,ALL,57718,0.00021%
2005,YUG,CAN,ALL,10867403.54,0.040%
2005,YUG,CRI,ALL,86266.54,0.00031%
2005,YUG,CUB,ALL,458777.8,0.0017%
2005,YUG,DMA,ALL,11740,0.000043%
2005,YUG,GRD,ALL,74573.69,0.00027%
2005,YUG,GTM,ALL,667359,0.0024%
2005,YUG,HND,ALL,112895.12,0.00041%
2005,YUG,JAM,ALL,2095,0.0000076%
2005,YUG,LCA,ALL,192570,0.00070%
2005,YUG,MEX,ALL,1142031.77,0.0042%
2005,YUG,TTO,ALL,3310438.43,0.012%
2005,YUG,USA,ALL,57428305.36,0.21%
2005,YUG,AUS,ALL,2673051.09,0.0097%
2005,YUG,NCL,ALL,21214.11,0.000077%
2005,YUG,NZL,ALL,549342.68,0.0020%
2005,YUG,PYF,ALL,9394.1,0.000034%
2005,YUG,ARG,ALL,160301,0.00058%
2005,YUG,BOL,ALL,3813,0.000014%
2005,YUG,BRA,ALL,618400,0.0023%
2005,YUG,CHL,ALL,7261,0.000026%
2005,YUG,COL,ALL,58986,0.00021%
2005,YUG,GUY,ALL,1972,0.0000072%
2005,YUG,PER,ALL,9757,0.000036%
2005,YUG,URY,ALL,81259,0.00030%
2005,YUG,VEN,ALL,388163.5,0.0014%
