year,country_origin_id,country_destination_id,hs92_product_id,import_val,import_val_pct
2002,YUG,SYR,ALL,4270189.11,0.0072%
2002,YUG,THA,ALL,15188043.91,0.025%
2002,YUG,TJK,ALL,63141.46,0.00011%
2002,YUG,TUR,ALL,132366675.38,0.22%
2002,YUG,UZB,ALL,1015294.21,0.0017%
2002,YUG,VNM,ALL,3437586.05,0.0058%
2002,YUG,XXB,ALL,16544535.03,0.028%
2002,YUG,ALB,ALL,10540697.66,0.018%
2002,YUG,AND,ALL,63965.49,0.00011%
2002,YUG,AUT,ALL,237926076.82,0.40%
2002,YUG,BGR,ALL,116954731.5,0.20%
2002,YUG,BIH,ALL,149997714.04,0.25%
2002,YUG,BLR,ALL,16700240.13,0.028%
2002,YUG,BLX,ALL,85270261.57,0.14%
2002,YUG,CHE,ALL,115726171.29,0.19%
2002,YUG,CZE,ALL,144467798.41,0.24%
2002,YUG,DEU,ALL,827961092.83,1.4%
2002,YUG,DNK,ALL,47048949.84,0.079%
2002,YUG,ESP,ALL,79479537.08,0.13%
2002,YUG,EST,ALL,468334.69,0.00079%
2002,YUG,FIN,ALL,11632570.29,0.020%
2002,YUG,FRA,ALL,190804570.63,0.32%
2002,YUG,GBR,ALL,146962926.09,0.25%
2002,YUG,GIB,ALL,49235.65,0.000083%
2002,YUG,GRC,ALL,183075375.05,0.31%
2002,YUG,HRV,ALL,166845157.57,0.28%
2002,YUG,HUN,ALL,221598257.25,0.37%
2002,YUG,IRL,ALL,31523995.37,0.053%
2002,YUG,ISL,ALL,3809122.9,0.0064%
2002,YUG,ITA,ALL,680937025.32,1.1%
2002,YUG,LTU,ALL,3630901.57,0.0061%
2002,YUG,LVA,ALL,530908.48,0.00089%
2002,YUG,MDA,ALL,1101464.84,0.0018%
2002,YUG,MKD,ALL,236571281.43,0.40%
2002,YUG,MLT,ALL,324140.59,0.00054%
2002,YUG,NLD,ALL,137903560.41,0.23%
2002,YUG,NOR,ALL,14187007.68,0.024%
2002,YUG,POL,ALL,70530246.53,0.12%
2002,YUG,PRT,ALL,5893382.08,0.0099%
2002,YUG,ROU,ALL,99505898.42,0.17%
2002,YUG,RUS,ALL,405897172.85,0.68%
2002,YUG,SVK,ALL,69990881.42,0.12%
2002,YUG,SVN,ALL,318003317.49,0.53%
2002,YUG,SWE,ALL,172991273.88,0.29%
2002,YUG,UKR,ALL,86141375.32,0.14%
2002,YUG,ANT,ALL,11052.68,0.000019%
2002,YUG,ATG,ALL,220508.96,0.00037%
2002,YUG,BHS,ALL,151075.66,0.00025%
2002,YUG,BRB,ALL,50363.85,0.000084%
2002,YUG,CAN,ALL,11520321.18,0.019%
2002,YUG,CRI,ALL,945062.31,0.0016%
2002,YUG,CUB,ALL,122456.97,0.00021%
2002,YUG,DMA,ALL,3809.03,0.0000064%
2002,YUG,DOM,ALL,36943.73,0.000062%
2002,YUG,GRD,ALL,1988,0.0000033%
2002,YUG,GRL,ALL,18845,0.000032%
2002,YUG,GTM,ALL,54436.81,0.000091%
2002,YUG,HND,ALL,352779.01,0.00059%
2002,YUG,HTI,ALL,66025.6,0.00011%
2002,YUG,JAM,ALL,55213,0.000093%
2002,YUG,KNA,ALL,131345.43,0.00022%
2002,YUG,MEX,ALL,5451623.37,0.0091%
2002,YUG,NIC,ALL,30394.89,0.000051%
2002,YUG,PAN,ALL,1627302.92,0.0027%
2002,YUG,SLV,ALL,24267.79,0.000041%
2002,YUG,TCA,ALL,5648,0.0000095%
2002,YUG,TTO,ALL,24330.26,0.000041%
2002,YUG,USA,ALL,134327391.67,0.23%
2002,YUG,VGB,ALL,397893,0.00067%
2002,YUG,AUS,ALL,3281353.67,0.0055%
2002,YUG,COK,ALL,22839.81,0.000038%
2002,YUG,KIR,ALL,299044.59,0.00050%
2002,YUG,MHL,ALL,160484.2,0.00027%
2002,YUG,NCL,ALL,74001.08,0.00012%
2002,YUG,NFK,ALL,4853,0.0000081%
2002,YUG,NIU,ALL,46036.75,0.000077%
2002,YUG,NRU,ALL,10316,0.000017%
2002,YUG,NZL,ALL,500681.28,0.00084%
2002,YUG,PCN,ALL,12437,0.000021%
2002,YUG,PNG,ALL,34197.28,0.000057%
2002,YUG,TUV,ALL,12592,0.000021%
2002,YUG,WSM,ALL,10207.98,0.000017%
2002,YUG,ARG,ALL,10408087.57,0.017%
2002,YUG,BOL,ALL,16199,0.000027%
2002,YUG,BRA,ALL,37534547.2,0.063%
2002,YUG,CHL,ALL,1267860.42,0.0021%
2002,YUG,COL,ALL,6928999.87,0.012%
2002,YUG,ECU,ALL,38499074.32,0.065%
2002,YUG,FLK,ALL,30422.03,0.000051%
2002,YUG,GUY,ALL,1467,0.0000025%
2002,YUG,PER,ALL,1614172.83,0.0027%
2002,YUG,PRY,ALL,51801.62,0.000087%
2002,YUG,SUR,ALL,36059,0.000060%
2002,YUG,URY,ALL,1385859.03,0.0023%
2002,YUG,VEN,ALL,1350954.56,0.0023%
2002,YUG,XXA,ALL,9785661.65,0.016%
2003,YUG,BEN,ALL,175125,0.00029%
2003,YUG,CIV,ALL,1746676,0.0029%
2003,YUG,CMR,ALL,3414731,0.0057%
2003,YUG,EGY,ALL,107274,0.00018%
2003,YUG,GHA,ALL,154371,0.00026%
2003,YUG,KEN,ALL,29832,0.000050%
2003,YUG,MAR,ALL,581130,0.00097%
2003,YUG,MDG,ALL,67169,0.00011%
2003,YUG,MUS,ALL,15676,0.000026%
2003,YUG,MWI,ALL,5976,0.000010%
2003,YUG,TUN,ALL,700446,0.0012%
2003,YUG,TZA,ALL,10872,0.000018%
2003,YUG,ZAF,ALL,4460204,0.0075%
2003,YUG,ARM,ALL,1765,0.0000030%
2003,YUG,BGD,ALL,414603,0.00070%
2003,YUG,BHR,ALL,246680,0.00041%
2003,YUG,CHN,ALL,135347051,0.23%
2003,YUG,CYP,ALL,1998349,0.0034%
2003,YUG,GEO,ALL,45246,0.000076%
2003,YUG,HKG,ALL,7905222,0.013%
2003,YUG,IDN,ALL,1880840,0.0032%
2003,YUG,IND,ALL,7665338,0.013%
2003,YUG,IRN,ALL,1599265,0.0027%
2003,YUG,ISR,ALL,12244000,0.021%
2003,YUG,JOR,ALL,20000,0.000034%
2003,YUG,JPN,ALL,17394595,0.029%
2003,YUG,KAZ,ALL,1398700,0.0023%
2003,YUG,KGZ,ALL,60085,0.00010%
2003,YUG,KOR,ALL,26725050,0.045%
2003,YUG,KWT,ALL,28297,0.000047%
2003,YUG,LBN,ALL,21350,0.000036%
2003,YUG,MAC,ALL,2850,0.0000048%
2003,YUG,MYS,ALL,5318211,0.0089%
2003,YUG,NPL,ALL,10066,0.000017%
2003,YUG,PAK,ALL,847482,0.0014%
2003,YUG,SYR,ALL,386465,0.00065%
2003,YUG,THA,ALL,3541535,0.0059%
2003,YUG,TUR,ALL,184424481,0.31%
2003,YUG,VNM,ALL,837777,0.0014%
2003,YUG,ALB,ALL,10271949,0.017%
2003,YUG,AND,ALL,66019,0.00011%
2003,YUG,AUT,ALL,381317934,0.64%
2003,YUG,BGR,ALL,162088899,0.27%
2003,YUG,BIH,ALL,3816681,0.0064%
2003,YUG,BLR,ALL,17195400,0.029%
2003,YUG,BLX,ALL,119776551,0.20%
2003,YUG,CHE,ALL,145559435,0.24%
2003,YUG,CZE,ALL,127684126,0.21%
2003,YUG,DEU,ALL,965558000,1.6%
2003,YUG,DNK,ALL,43900383,0.074%
2003,YUG,ESP,ALL,106819592,0.18%
2003,YUG,EST,ALL,933993,0.0016%
2003,YUG,FIN,ALL,12752539,0.021%
2003,YUG,FRA,ALL,240100840,0.40%
2003,YUG,GBR,ALL,98758010,0.17%
2003,YUG,GRC,ALL,240428237,0.40%
2003,YUG,HRV,ALL,190598949,0.32%
2003,YUG,HUN,ALL,309345000,0.52%
2003,YUG,IRL,ALL,10559372,0.018%
2003,YUG,ISL,ALL,74265,0.00012%
2003,YUG,ITA,ALL,865921601,1.5%
2003,YUG,LTU,ALL,1970546,0.0033%
2003,YUG,LVA,ALL,578323,0.00097%
2003,YUG,MDA,ALL,343901,0.00058%
2003,YUG,MKD,ALL,273438030,0.46%
2003,YUG,MLT,ALL,4102,0.0000069%
2003,YUG,NLD,ALL,189498195,0.32%
2003,YUG,NOR,ALL,5586272,0.0094%
2003,YUG,POL,ALL,93820000,0.16%
2003,YUG,PRT,ALL,4102117,0.0069%
2003,YUG,ROU,ALL,119166390,0.20%
2003,YUG,RUS,ALL,112597581,0.19%
2003,YUG,SVK,ALL,61940795,0.10%
2003,YUG,SVN,ALL,392116721,0.66%
2003,YUG,SWE,ALL,93680803,0.16%
2003,YUG,UKR,ALL,152721100,0.26%
2003,YUG,CAN,ALL,5547647,0.0093%
2003,YUG,CRI,ALL,20136,0.000034%
2003,YUG,JAM,ALL,11360,0.000019%
2003,YUG,MEX,ALL,779941,0.0013%
2003,YUG,TTO,ALL,5295,0.0000089%
2003,YUG,USA,ALL,40730062,0.068%
2003,YUG,AUS,ALL,767951,0.0013%
2003,YUG,FJI,ALL,4114,0.0000069%
2003,YUG,NZL,ALL,95045,0.00016%
2003,YUG,ARG,ALL,2103898,0.0035%
2003,YUG,BRA,ALL,12374112,0.021%
2003,YUG,CHL,ALL,541234,0.00091%
2003,YUG,COL,ALL,2317683,0.0039%
2003,YUG,ECU,ALL,4231,0.0000071%
2003,YUG,PER,ALL,750909,0.0013%
2003,YUG,URY,ALL,201113,0.00034%
2004,YUG,BDI,ALL,2511,0.0000042%
2004,YUG,BFA,ALL,4955,0.0000083%
2004,YUG,CAF,ALL,1210,0.0000020%
2004,YUG,CIV,ALL,5447646.46,0.0091%
2004,YUG,CMR,ALL,3687666.29,0.0062%
2004,YUG,COG,ALL,196854.63,0.00033%
2004,YUG,COM,ALL,20773.22,0.000035%
2004,YUG,DZA,ALL,45598,0.000076%
2004,YUG,EGY,ALL,3591854.9,0.0060%
2004,YUG,ERI,ALL,19325.29,0.000032%
2004,YUG,ESH,ALL,2459,0.0000041%
2004,YUG,ETH,ALL,282749.37,0.00047%
2004,YUG,GAB,ALL,76852.9,0.00013%
2004,YUG,GHA,ALL,11133426.1,0.019%
2004,YUG,GIN,ALL,729925.59,0.0012%
2004,YUG,GMB,ALL,93369.71,0.00016%
2004,YUG,GNB,ALL,15067.75,0.000025%
2004,YUG,KEN,ALL,152338.2,0.00026%
2004,YUG,MAR,ALL,2575251.63,0.0043%
2004,YUG,MDG,ALL,106727.66,0.00018%
2004,YUG,MLI,ALL,29736.53,0.000050%
2004,YUG,MOZ,ALL,683305,0.0011%
2004,YUG,MRT,ALL,129445.91,0.00022%
2004,YUG,MUS,ALL,251315.45,0.00042%
2004,YUG,MWI,ALL,563612.88,0.00094%
2004,YUG,NER,ALL,20436,0.000034%
2004,YUG,NGA,ALL,593599.46,0.0010%
2004,YUG,RWA,ALL,9312,0.000016%
2004,YUG,SDN,ALL,373111.73,0.00063%
2004,YUG,SEN,ALL,573477,0.00096%
2004,YUG,SHN,ALL,231758,0.00039%
2004,YUG,SLE,ALL,281025.13,0.00047%
2004,YUG,SOM,ALL,67562.23,0.00011%
2004,YUG,STP,ALL,1721,0.0000029%
2004,YUG,SYC,ALL,768145.97,0.0013%
2004,YUG,TCD,ALL,3738,0.0000063%
2004,YUG,TGO,ALL,16943.43,0.000028%
2004,YUG,TUN,ALL,1362923.84,0.0023%
2004,YUG,TZA,ALL,16724.12,0.000028%
2004,YUG,UGA,ALL,3301953.24,0.0055%
2004,YUG,ZAF,ALL,10858487.65,0.018%
2004,YUG,ZMB,ALL,35408.04,0.000059%
2004,YUG,ZWE,ALL,676434.93,0.0011%
2004,YUG,XXA,ALL,2228,0.0000037%
2004,YUG,ARE,ALL,1318455.22,0.0022%
2004,YUG,ARM,ALL,41723,0.000070%
2004,YUG,AZE,ALL,4721,0.0000079%
2004,YUG,BGD,ALL,1592601.81,0.0027%
2004,YUG,BHR,ALL,126327.24,0.00021%
2004,YUG,BRN,ALL,20642,0.000035%
2004,YUG,BTN,ALL,54628.25,0.000092%
2004,YUG,CCK,ALL,1672.86,0.0000028%
2004,YUG,CHN,ALL,506866414.1,0.85%
2004,YUG,CXR,ALL,1930,0.0000032%
2004,YUG,CYP,ALL,41792768.74,0.070%
2004,YUG,GEO,ALL,3748502.45,0.0063%
2004,YUG,HKG,ALL,7045873.09,0.012%
2004,YUG,IDN,ALL,26253818.24,0.044%
2004,YUG,IND,ALL,59114016.49,0.099%
2004,YUG,IOT,ALL,5696,0.0000095%
2004,YUG,IRN,ALL,5003676.83,0.0084%
2004,YUG,ISR,ALL,38819895.69,0.065%
2004,YUG,JOR,ALL,732632.25,0.0012%
2004,YUG,JPN,ALL,134691095.95,0.23%
2004,YUG,KAZ,ALL,83222091.46,0.14%
2004,YUG,KGZ,ALL,662669.2,0.0011%
2004,YUG,KHM,ALL,209224,0.00035%
2004,YUG,KOR,ALL,91841007.69,0.15%
2004,YUG,KWT,ALL,509903.65,0.00085%
2004,YUG,LAO,ALL,84818.02,0.00014%
2004,YUG,LBN,ALL,199865.98,0.00034%
2004,YUG,LKA,ALL,1935187.33,0.0032%
2004,YUG,MAC,ALL,284301.27,0.00048%
2004,YUG,MDV,ALL,33425.73,0.000056%
2004,YUG,MMR,ALL,29114,0.000049%
2004,YUG,MNG,ALL,10747,0.000018%
2004,YUG,MYS,ALL,39282162.37,0.066%
2004,YUG,NPL,ALL,25128,0.000042%
2004,YUG,OMN,ALL,341137,0.00057%
2004,YUG,PAK,ALL,3337723.44,0.0056%
2004,YUG,PHL,ALL,5782557.17,0.0097%
2004,YUG,PRK,ALL,1706277.02,0.0029%
2004,YUG,QAT,ALL,910157.03,0.0015%
2004,YUG,SAU,ALL,1024545.38,0.0017%
2004,YUG,SGP,ALL,34339716,0.058%
2004,YUG,SYR,ALL,22616103.46,0.038%
2004,YUG,THA,ALL,22471004.05,0.038%
2004,YUG,TJK,ALL,2495851.88,0.0042%
2004,YUG,TKM,ALL,23777.93,0.000040%
2004,YUG,TUR,ALL,222501032.2,0.37%
2004,YUG,UZB,ALL,9080922.43,0.015%
2004,YUG,VNM,ALL,12030231.23,0.020%
2004,YUG,XXB,ALL,42682161.79,0.072%
2004,YUG,ALB,ALL,26193436.71,0.044%
2004,YUG,AND,ALL,162315.69,0.00027%
2004,YUG,AUT,ALL,404327062.97,0.68%
2004,YUG,BGR,ALL,257435430.38,0.43%
2004,YUG,BIH,ALL,264783445.17,0.44%
2004,YUG,BLR,ALL,28172653.4,0.047%
2004,YUG,BLX,ALL,145751763.9,0.24%
2004,YUG,CHE,ALL,189332999.29,0.32%
2004,YUG,CZE,ALL,239046194.23,0.40%
2004,YUG,DEU,ALL,1366563620.1,2.3%
2004,YUG,DNK,ALL,69171876.28,0.12%
2004,YUG,ESP,ALL,132689851.7,0.22%
2004,YUG,EST,ALL,2783384.51,0.0047%
2004,YUG,FIN,ALL,31490389.93,0.053%
2004,YUG,FRA,ALL,361572445.3,0.61%
2004,YUG,GBR,ALL,166554548.68,0.28%
2004,YUG,GIB,ALL,347093.85,0.00058%
2004,YUG,GRC,ALL,267275481.98,0.45%
2004,YUG,HRV,ALL,290658835.11,0.49%
2004,YUG,HUN,ALL,421930373.77,0.71%
2004,YUG,IRL,ALL,56106706.96,0.094%
2004,YUG,ISL,ALL,911554.71,0.0015%
2004,YUG,ITA,ALL,1151563113.73,1.9%
2004,YUG,LTU,ALL,5894481.3,0.0099%
2004,YUG,LVA,ALL,1100760.49,0.0018%
2004,YUG,MDA,ALL,1951619.46,0.0033%
2004,YUG,MKD,ALL,330068462.52,0.55%
2004,YUG,MLT,ALL,263827.76,0.00044%
2004,YUG,NLD,ALL,223323998.22,0.37%
2004,YUG,NOR,ALL,9984089.24,0.017%
2004,YUG,POL,ALL,176897680.8,0.30%
2004,YUG,PRT,ALL,5920130.12,0.0099%
2004,YUG,ROU,ALL,211784788.56,0.36%
2004,YUG,RUS,ALL,828260534.08,1.4%
2004,YUG,SVK,ALL,149196572.38,0.25%
2004,YUG,SVN,ALL,530740405.31,0.89%
2004,YUG,SWE,ALL,229498813.79,0.38%
2004,YUG,UKR,ALL,263953309.95,0.44%
2004,YUG,ATG,ALL,117439.36,0.00020%
2004,YUG,BHS,ALL,69841.56,0.00012%
2004,YUG,BLZ,ALL,156807.64,0.00026%
2004,YUG,BRB,ALL,4138,0.0000069%
2004,YUG,CAN,ALL,16011316.22,0.027%
2004,YUG,CRI,ALL,4443799.02,0.0075%
2004,YUG,CUB,ALL,1626364.04,0.0027%
2004,YUG,DMA,ALL,10644,0.000018%
2004,YUG,DOM,ALL,254503.24,0.00043%
2004,YUG,GRD,ALL,10298.49,0.000017%
2004,YUG,GRL,ALL,18707,0.000031%
2004,YUG,GTM,ALL,212921.24,0.00036%
2004,YUG,HND,ALL,692908.15,0.0012%
2004,YUG,HTI,ALL,134317.34,0.00023%
2004,YUG,JAM,ALL,25600,0.000043%
2004,YUG,KNA,ALL,143488,0.00024%
2004,YUG,MEX,ALL,9200775.7,0.015%
2004,YUG,NIC,ALL,6749.81,0.000011%
2004,YUG,PAN,ALL,2022345.08,0.0034%
2004,YUG,SLV,ALL,56547.76,0.000095%
2004,YUG,TCA,ALL,777670.08,0.0013%
2004,YUG,TTO,ALL,124562,0.00021%
2004,YUG,UMI,ALL,18839,0.000032%
2004,YUG,USA,ALL,335910583.4,0.56%
2004,YUG,VGB,ALL,346190.41,0.00058%
2004,YUG,AUS,ALL,4686241.6,0.0079%
2004,YUG,KIR,ALL,33281,0.000056%
2004,YUG,MHL,ALL,10284.72,0.000017%
2004,YUG,NCL,ALL,36001.74,0.000060%
2004,YUG,NIU,ALL,7101.48,0.000012%
2004,YUG,NRU,ALL,251108.88,0.00042%
2004,YUG,NZL,ALL,1302573.75,0.0022%
2004,YUG,PCN,ALL,11685,0.000020%
2004,YUG,PNG,ALL,116600.15,0.00020%
2004,YUG,PYF,ALL,16893.16,0.000028%
2004,YUG,TON,ALL,7545,0.000013%
2004,YUG,TUV,ALL,4042,0.0000068%
2004,YUG,WSM,ALL,27820.1,0.000047%
2004,YUG,ARG,ALL,24094556.08,0.040%
2004,YUG,BOL,ALL,36815,0.000062%
2004,YUG,BRA,ALL,68669986.18,0.12%
2004,YUG,CHL,ALL,1754230.79,0.0029%
2004,YUG,COL,ALL,4279647.75,0.0072%
2004,YUG,ECU,ALL,25465657.51,0.043%
2004,YUG,FLK,ALL,1226407.71,0.0021%
2004,YUG,GUY,ALL,18614.33,0.000031%
2004,YUG,PER,ALL,1810360.19,0.0030%
2004,YUG,PRY,ALL,927157,0.0016%
2004,YUG,SUR,ALL,280174.61,0.00047%
2004,YUG,URY,ALL,146607,0.00025%
2004,YUG,VEN,ALL,3517825.15,0.0059%
2004,YUG,XXA,ALL,168249668.04,0.28%
2005,YUG,BDI,ALL,1405,0.0000024%
2005,YUG,CIV,ALL,2048362,0.0034%
2005,YUG,CMR,ALL,4734213,0.0079%
2005,YUG,DZA,ALL,1093152,0.0018%
2005,YUG,EGY,ALL,1881787,0.0032%
2005,YUG,GHA,ALL,514673,0.00086%
2005,YUG,KEN,ALL,8142,0.000014%
2005,YUG,MAR,ALL,819192,0.0014%
2005,YUG,MDG,ALL,71246,0.00012%
2005,YUG,MOZ,ALL,140372,0.00024%
2005,YUG,MRT,ALL,1613826,0.0027%
2005,YUG,MUS,ALL,49454,0.000083%
2005,YUG,MWI,ALL,6343,0.000011%
2005,YUG,SEN,ALL,26920,0.000045%
2005,YUG,TGO,ALL,1608,0.0000027%
2005,YUG,TUN,ALL,213612,0.00036%
2005,YUG,TZA,ALL,12657,0.000021%
2005,YUG,ZAF,ALL,1243261,0.0021%
2005,YUG,ZWE,ALL,109925,0.00018%
2005,YUG,ARE,ALL,634617,0.0011%
2005,YUG,BGD,ALL,22978,0.000039%
2005,YUG,CHN,ALL,200858196,0.34%
2005,YUG,CYP,ALL,9329335,0.016%
2005,YUG,GEO,ALL,937990,0.0016%
2005,YUG,HKG,ALL,12269569,0.021%
2005,YUG,IDN,ALL,2970163,0.0050%
2005,YUG,IND,ALL,7112328,0.012%
2005,YUG,IRN,ALL,2426083,0.0041%
2005,YUG,ISR,ALL,12203000,0.020%
2005,YUG,JOR,ALL,214035,0.00036%
2005,YUG,JPN,ALL,10114665,0.017%
2005,YUG,KAZ,ALL,2575496,0.0043%
2005,YUG,KGZ,ALL,21951,0.000037%
2005,YUG,KHM,ALL,18709,0.000031%
2005,YUG,KOR,ALL,18186840,0.030%
2005,YUG,LBN,ALL,221000,0.00037%
2005,YUG,MAC,ALL,34932,0.000059%
2005,YUG,MNG,ALL,14181,0.000024%
2005,YUG,MYS,ALL,10452374,0.018%
2005,YUG,PAK,ALL,1859706,0.0031%
2005,YUG,SYR,ALL,342428,0.00057%
2005,YUG,THA,ALL,1716704,0.0029%
2005,YUG,TUR,ALL,257648066,0.43%
2005,YUG,VNM,ALL,339186,0.00057%
2005,YUG,ALB,ALL,32610633,0.055%
2005,YUG,AND,ALL,33004,0.000055%
2005,YUG,AUT,ALL,479650427,0.80%
2005,YUG,BGR,ALL,263886651,0.44%
2005,YUG,BIH,ALL,369880653,0.62%
2005,YUG,BLR,ALL,35124100,0.059%
2005,YUG,BLX,ALL,176809889,0.30%
2005,YUG,CHE,ALL,156136840,0.26%
2005,YUG,CZE,ALL,202763625,0.34%
2005,YUG,DEU,ALL,1315106000,2.2%
2005,YUG,DNK,ALL,32111859,0.054%
2005,YUG,ESP,ALL,111473613,0.19%
2005,YUG,EST,ALL,733112,0.0012%
2005,YUG,FIN,ALL,14788565,0.025%
2005,YUG,FRA,ALL,312455311,0.52%
2005,YUG,GBR,ALL,99222860,0.17%
2005,YUG,GRC,ALL,237977824,0.40%
2005,YUG,HRV,ALL,393214190,0.66%
2005,YUG,HUN,ALL,617960000,1.0%
2005,YUG,IRL,ALL,8173646,0.014%
2005,YUG,ISL,ALL,23109,0.000039%
2005,YUG,ITA,ALL,1153927158,1.9%
2005,YUG,LTU,ALL,3265581,0.0055%
2005,YUG,LVA,ALL,1230903,0.0021%
2005,YUG,MDA,ALL,515967,0.00087%
2005,YUG,MKD,ALL,459320063,0.77%
2005,YUG,MLT,ALL,20170,0.000034%
2005,YUG,NLD,ALL,259721313,0.44%
2005,YUG,NOR,ALL,4395010,0.0074%
2005,YUG,POL,ALL,164296516,0.28%
2005,YUG,PRT,ALL,1752198,0.0029%
2005,YUG,ROU,ALL,290302897,0.49%
2005,YUG,RUS,ALL,182692623,0.31%
2005,YUG,SVK,ALL,132577581,0.22%
2005,YUG,SVN,ALL,645342849,1.1%
2005,YUG,SWE,ALL,107919447,0.18%
2005,YUG,UKR,ALL,250428563,0.42%
2005,YUG,BLZ,ALL,7081,0.000012%
2005,YUG,BRB,ALL,1575,0.0000026%
2005,YUG,CAN,ALL,8204767,0.014%
2005,YUG,CRI,ALL,6916,0.000012%
2005,YUG,CUB,ALL,2379,0.0000040%
2005,YUG,DOM,ALL,2408,0.0000040%
2005,YUG,MEX,ALL,538903,0.00090%
2005,YUG,NIC,ALL,10000,0.000017%
2005,YUG,SLV,ALL,4800,0.0000080%
2005,YUG,TTO,ALL,47796,0.000080%
2005,YUG,USA,ALL,115975581,0.19%
2005,YUG,AUS,ALL,548941,0.00092%
2005,YUG,NZL,ALL,185393,0.00031%
2005,YUG,ARG,ALL,2831992,0.0047%
2005,YUG,BRA,ALL,22937185,0.038%
2005,YUG,CHL,ALL,543167,0.00091%
2005,YUG,COL,ALL,8704022,0.015%
2005,YUG,PER,ALL,117162,0.00020%
2005,YUG,URY,ALL,143212,0.00024%
