"","year","country_origin_id","country_destination_id","hs92_product_id","import_val","import_val_pct","countT","per"
"701",2001,"UZB","USA","ALL",124869941,"0.092%",1962770404,"6.36%"
"702",2002,"UZB","CHN","ALL",104160180,"0.077%",1804043153,"5.77%"
"703",2002,"UZB","RUS","ALL",439196788,"0.32%",1804043153,"24.35%"
"704",2002,"UZB","USA","ALL",119665895,"0.088%",1804043153,"6.63%"
"705",2003,"UZB","CHN","ALL",143373762,"0.11%",2121777624,"6.76%"
"706",2003,"UZB","RUS","ALL",506015526,"0.37%",2121777624,"23.85%"
"707",2003,"UZB","USA","ALL",224584799,"0.17%",2121777624,"10.58%"
"708",2004,"UZB","CHN","ALL",172257496,"0.13%",2809440220,"6.13%"
"709",2004,"UZB","RUS","ALL",757520384,"0.56%",2809440220,"26.96%"
"710",2004,"UZB","USA","ALL",208600399,"0.15%",2809440220,"7.42%"
"711",2005,"UZB","CHN","ALL",229829237,"0.17%",3212949994,"7.15%"
"712",2005,"UZB","RUS","ALL",857308739,"0.63%",3212949994,"26.68%"
"713",2005,"UZB","USA","ALL",45544248,"0.034%",3212949994,"1.42%"
"714",2006,"UZB","CHN","ALL",404161850,"0.30%",4024074829,"10.04%"
"715",2006,"UZB","RUS","ALL",1064536087,"0.78%",4024074829,"26.45%"
"716",2006,"UZB","USA","ALL",29554016,"0.022%",4024074829,"0.73%"
"717",2007,"UZB","CHN","ALL",752106801,"0.55%",6228752765,"12.07%"
"718",2007,"UZB","RUS","ALL",1719346467,"1.3%",6228752765,"27.6%"
"719",2007,"UZB","USA","ALL",40076122,"0.030%",6228752765,"0.64%"
"720",2008,"UZB","CHN","ALL",1269214243,"0.94%",8762840546,"14.48%"
"721",2008,"UZB","RUS","ALL",2048696005,"1.5%",8762840546,"23.38%"
"722",2008,"UZB","USA","ALL",218815083,"0.16%",8762840546,"2.5%"
"723",2009,"UZB","CHN","ALL",1551116595,"1.1%",7706859410,"20.13%"
"724",2009,"UZB","RUS","ALL",1693202883,"1.2%",7706859410,"21.97%"
"725",2009,"UZB","USA","ALL",48407290,"0.036%",7706859410,"0.63%"
"726",2010,"UZB","CHN","ALL",1175660054,"0.87%",8102558756,"14.51%"
"727",2010,"UZB","RUS","ALL",1662449879,"1.2%",8102558756,"20.52%"
"728",2010,"UZB","USA","ALL",66862845,"0.049%",8102558756,"0.83%"
"729",2011,"UZB","CHN","ALL",1351971269,"1.0%",9606200458,"14.07%"
"730",2011,"UZB","RUS","ALL",1981935297,"1.5%",9606200458,"20.63%"
"731",2011,"UZB","USA","ALL",63863619,"0.047%",9606200458,"0.66%"
"732",2012,"UZB","CHN","ALL",1733426340,"1.3%",10286351734,"16.85%"
"733",2012,"UZB","RUS","ALL",2284175905,"1.7%",10286351734,"22.21%"
"734",2012,"UZB","USA","ALL",68816587,"0.051%",10286351734,"0.67%"
"735",2013,"UZB","CHN","ALL",2557492720,"1.9%",12014043106,"21.29%"
"736",2013,"UZB","RUS","ALL",2802176613,"2.1%",12014043106,"23.32%"
"737",2013,"UZB","USA","ALL",59554806,"0.044%",12014043106,"0.5%"
"738",2014,"UZB","CHN","ALL",2657432965,"2.0%",12664547167,"20.98%"
"739",2014,"UZB","RUS","ALL",3113497416,"2.3%",12664547167,"24.58%"
"740",2014,"UZB","USA","ALL",74327841,"0.055%",12664547167,"0.59%"
"741",2015,"UZB","CHN","ALL",2236304181,"1.6%",10029206154,"22.3%"
"742",2015,"UZB","RUS","ALL",2221077540,"1.6%",10029206154,"22.15%"
"743",2015,"UZB","USA","ALL",81180654,"0.060%",10029206154,"0.81%"
"744",2016,"UZB","CHN","ALL",2007092423,"1.5%",9095748359,"22.07%"
"745",2016,"UZB","RUS","ALL",1962854494,"1.4%",9095748359,"21.58%"
"746",2016,"UZB","USA","ALL",42142132,"0.031%",9095748359,"0.46%"
"747",2017,"UZB","CHN","ALL",2717103450,"2.0%",11220151953,"24.22%"
"748",2017,"UZB","RUS","ALL",2616762633,"1.9%",11220151953,"23.32%"
"749",2017,"UZB","USA","ALL",42892269,"0.032%",11220151953,"0.38%"
