"","year","country_origin_id","country_destination_id","hs92_product_id","export_val","export_val_pct"
"2275",1998,"AZE","PRT","ALL",413236.38,"0.00015%"
"2276",1998,"AZE","ROU","ALL",284991.27,"0.00010%"
"2277",1998,"AZE","RUS","ALL",101264345.4,"0.037%"
"2278",1998,"AZE","SVK","ALL",1093981.53,"0.00040%"
"2279",1998,"AZE","SVN","ALL",141811.06,"0.000052%"
"2280",1998,"AZE","SWE","ALL",5320964,"0.0019%"
"2281",1998,"AZE","UKR","ALL",21428240.91,"0.0078%"
"2282",1998,"AZE","YUG","ALL",156259.58,"0.000057%"
"2283",1998,"AZE","CAN","ALL",1410476.65,"0.00051%"
"2284",1998,"AZE","USA","ALL",15627936.74,"0.0057%"
"2285",1998,"AZE","AUS","ALL",56560,"0.000021%"
"2286",1998,"AZE","NZL","ALL",12020,"0.0000044%"
"2287",1998,"AZE","ARG","ALL",22367,"0.0000081%"
"2288",1998,"AZE","BOL","ALL",11681.67,"0.0000042%"
"2289",1998,"AZE","URY","ALL",23656.47,"0.0000086%"
"2290",1998,"AZE","XXA","ALL",55006,"0.000020%"
"2291",1999,"AZE","AGO","ALL",960178,"0.00035%"
"2292",1999,"AZE","COM","ALL",1800,"6.5e-7%"
"2293",1999,"AZE","EGY","ALL",364125.37,"0.00013%"
"2294",1999,"AZE","LBY","ALL",4816220,"0.0018%"
"2295",1999,"AZE","MAR","ALL",29409,"0.000011%"
"2296",1999,"AZE","NGA","ALL",141139.71,"0.000051%"
"2297",1999,"AZE","TUN","ALL",4022669,"0.0015%"
"2298",1999,"AZE","ZMB","ALL",9334,"0.0000034%"
"2299",1999,"AZE","AFG","ALL",178289,"0.000065%"
"2300",1999,"AZE","ARE","ALL",9019681,"0.0033%"
"2301",1999,"AZE","BGD","ALL",3370,"0.0000012%"
"2302",1999,"AZE","BRN","ALL",2500,"9.1e-7%"
"2303",1999,"AZE","CHN","ALL",173880.23,"0.000063%"
"2304",1999,"AZE","CYP","ALL",3128540,"0.0011%"
"2305",1999,"AZE","GEO","ALL",35925993.52,"0.013%"
"2306",1999,"AZE","HKG","ALL",3648,"0.0000013%"
"2307",1999,"AZE","IDN","ALL",3300,"0.0000012%"
"2308",1999,"AZE","IND","ALL",1247259.77,"0.00045%"
"2309",1999,"AZE","IRN","ALL",18905835.04,"0.0069%"
"2310",1999,"AZE","ISR","ALL",146538.25,"0.000053%"
"2311",1999,"AZE","JPN","ALL",521141,"0.00019%"
"2312",1999,"AZE","KAZ","ALL",4049528,"0.0015%"
"2313",1999,"AZE","KGZ","ALL",3704615,"0.0013%"
"2314",1999,"AZE","KOR","ALL",909636.11,"0.00033%"
"2315",1999,"AZE","KWT","ALL",1459,"5.3e-7%"
"2316",1999,"AZE","LBN","ALL",2565658.84,"0.00093%"
"2317",1999,"AZE","LKA","ALL",6794,"0.0000025%"
"2318",1999,"AZE","MNG","ALL",51190,"0.000019%"
"2319",1999,"AZE","MYS","ALL",329978.93,"0.00012%"
"2320",1999,"AZE","OMN","ALL",4818,"0.0000018%"
"2321",1999,"AZE","PAK","ALL",147728,"0.000054%"
"2322",1999,"AZE","PHL","ALL",1500,"5.5e-7%"
"2323",1999,"AZE","SAU","ALL",268233.71,"0.000097%"
"2324",1999,"AZE","SGP","ALL",4665,"0.0000017%"
"2325",1999,"AZE","SYR","ALL",235000,"0.000085%"
"2326",1999,"AZE","THA","ALL",1011378.24,"0.00037%"
"2327",1999,"AZE","TJK","ALL",10782316,"0.0039%"
"2328",1999,"AZE","TKM","ALL",2816145.97,"0.0010%"
"2329",1999,"AZE","TUR","ALL",50791043.28,"0.018%"
"2330",1999,"AZE","UZB","ALL",740194,"0.00027%"
"2331",1999,"AZE","VNM","ALL",211557,"0.000077%"
"2332",1999,"AZE","XXB","ALL",129000,"0.000047%"
"2333",1999,"AZE","AUT","ALL",27308048.99,"0.0099%"
"2334",1999,"AZE","BGR","ALL",2056122.29,"0.00075%"
"2335",1999,"AZE","BLR","ALL",5923144,"0.0022%"
"2336",1999,"AZE","BLX","ALL",1612693.56,"0.00059%"
"2337",1999,"AZE","CHE","ALL",32325572.69,"0.012%"
"2338",1999,"AZE","CZE","ALL",2516421.2,"0.00091%"
"2339",1999,"AZE","DEU","ALL",159761920.17,"0.058%"
"2340",1999,"AZE","DNK","ALL",56403,"0.000020%"
"2341",1999,"AZE","ESP","ALL",12167123.75,"0.0044%"
"2342",1999,"AZE","EST","ALL",609061.91,"0.00022%"
"2343",1999,"AZE","FIN","ALL",1175139.75,"0.00043%"
"2344",1999,"AZE","FRA","ALL",70244311.27,"0.026%"
"2345",1999,"AZE","GBR","ALL",14243295.4,"0.0052%"
"2346",1999,"AZE","GIB","ALL",4766798,"0.0017%"
"2347",1999,"AZE","GRC","ALL",12648423.76,"0.0046%"
"2348",1999,"AZE","HRV","ALL",2148000,"0.00078%"
"2349",1999,"AZE","HUN","ALL",128134.6,"0.000047%"
"2350",1999,"AZE","IRL","ALL",4887478.71,"0.0018%"
"2351",1999,"AZE","ITA","ALL",145021137.8,"0.053%"
"2352",1999,"AZE","LTU","ALL",2609843.15,"0.00095%"
"2353",1999,"AZE","LVA","ALL",2049129.98,"0.00074%"
"2354",1999,"AZE","MDA","ALL",8951.2,"0.0000033%"
"2355",1999,"AZE","MLT","ALL",2567115.33,"0.00093%"
"2356",1999,"AZE","NLD","ALL",3847756.51,"0.0014%"
"2357",1999,"AZE","NOR","ALL",408846.44,"0.00015%"
"2358",1999,"AZE","POL","ALL",2609994.1,"0.00095%"
"2359",1999,"AZE","ROU","ALL",5186007.55,"0.0019%"
"2360",1999,"AZE","RUS","ALL",67065444.07,"0.024%"
"2361",1999,"AZE","SVK","ALL",1046428.99,"0.00038%"
"2362",1999,"AZE","SVN","ALL",1318150,"0.00048%"
"2363",1999,"AZE","SWE","ALL",51531,"0.000019%"
"2364",1999,"AZE","UKR","ALL",5325946.93,"0.0019%"
"2365",1999,"AZE","YUG","ALL",125672.91,"0.000046%"
"2366",1999,"AZE","AIA","ALL",430529,"0.00016%"
"2367",1999,"AZE","CAN","ALL",626214.99,"0.00023%"
"2368",1999,"AZE","CUB","ALL",811307,"0.00029%"
"2369",1999,"AZE","MEX","ALL",20226.83,"0.0000074%"
"2370",1999,"AZE","NIC","ALL",2546.22,"9.3e-7%"
"2371",1999,"AZE","USA","ALL",30109149.58,"0.011%"
"2372",1999,"AZE","VGB","ALL",13216069,"0.0048%"
"2373",1999,"AZE","AUS","ALL",29026.69,"0.000011%"
"2374",1999,"AZE","FJI","ALL",1500,"5.5e-7%"
"2375",1999,"AZE","NZL","ALL",6949,"0.0000025%"
"2376",1999,"AZE","ARG","ALL",2459570,"0.00089%"
"2377",1999,"AZE","BOL","ALL",39444.8,"0.000014%"
"2378",1999,"AZE","COL","ALL",10983.55,"0.0000040%"
"2379",1999,"AZE","PER","ALL",16555.78,"0.0000060%"
"2380",1999,"AZE","VEN","ALL",103479,"0.000038%"
"2381",1999,"AZE","XXA","ALL",28606,"0.000010%"
"2382",2000,"AZE","AGO","ALL",12780,"0.0000046%"
"2383",2000,"AZE","DZA","ALL",5300,"0.0000019%"
"2384",2000,"AZE","EGY","ALL",1275274.49,"0.00046%"
"2385",2000,"AZE","ETH","ALL",2540,"9.2e-7%"
"2386",2000,"AZE","GNQ","ALL",137030,"0.000050%"
"2387",2000,"AZE","MOZ","ALL",204060.61,"0.000074%"
"2388",2000,"AZE","MUS","ALL",23651.69,"0.0000086%"
"2389",2000,"AZE","NGA","ALL",18602,"0.0000068%"
"2390",2000,"AZE","SEN","ALL",6306385,"0.0023%"
"2391",2000,"AZE","TUN","ALL",3814040,"0.0014%"
"2392",2000,"AZE","ZAF","ALL",24765,"0.0000090%"
"2393",2000,"AZE","AFG","ALL",757165,"0.00028%"
"2394",2000,"AZE","ARE","ALL",7092094,"0.0026%"
"2395",2000,"AZE","BHR","ALL",2880,"0.0000010%"
"2396",2000,"AZE","CHN","ALL",4832277.23,"0.0018%"
"2397",2000,"AZE","GEO","ALL",76787934.2,"0.028%"
"2398",2000,"AZE","HKG","ALL",46186,"0.000017%"
"2399",2000,"AZE","IDN","ALL",5607033.81,"0.0020%"
"2400",2000,"AZE","IND","ALL",534316.3,"0.00019%"
"2401",2000,"AZE","IRN","ALL",21985611.5,"0.0080%"
"2402",2000,"AZE","ISR","ALL",27600517.13,"0.010%"
"2403",2000,"AZE","JOR","ALL",59018.28,"0.000021%"
"2404",2000,"AZE","JPN","ALL",760739.85,"0.00028%"
"2405",2000,"AZE","KAZ","ALL",9819990.07,"0.0036%"
"2406",2000,"AZE","KGZ","ALL",2826458.71,"0.0010%"
"2407",2000,"AZE","KOR","ALL",3748479.13,"0.0014%"
"2408",2000,"AZE","KWT","ALL",4962.06,"0.0000018%"
"2409",2000,"AZE","LBN","ALL",59370.42,"0.000022%"
"2410",2000,"AZE","LKA","ALL",87000,"0.000032%"
"2411",2000,"AZE","MNG","ALL",1176000,"0.00043%"
"2412",2000,"AZE","MYS","ALL",1335445,"0.00049%"
"2413",2000,"AZE","OMN","ALL",6630,"0.0000024%"
"2414",2000,"AZE","PAK","ALL",295674,"0.00011%"
"2415",2000,"AZE","PRK","ALL",9290,"0.0000034%"
"2416",2000,"AZE","QAT","ALL",17947.97,"0.0000065%"
"2417",2000,"AZE","SAU","ALL",6585785.04,"0.0024%"
"2418",2000,"AZE","SGP","ALL",28349306.34,"0.010%"
"2419",2000,"AZE","THA","ALL",513016.47,"0.00019%"
"2420",2000,"AZE","TJK","ALL",19585286,"0.0071%"
"2421",2000,"AZE","TKM","ALL",6177917.9,"0.0022%"
"2422",2000,"AZE","TUR","ALL",111262088.66,"0.040%"
"2423",2000,"AZE","UZB","ALL",1058178,"0.00038%"
"2424",2000,"AZE","VNM","ALL",2168161.44,"0.00079%"
"2425",2000,"AZE","ALB","ALL",1551979.83,"0.00056%"
"2426",2000,"AZE","AUT","ALL",28060596.87,"0.010%"
"2427",2000,"AZE","BGR","ALL",2609980.5,"0.00095%"
"2428",2000,"AZE","BLR","ALL",5392578.72,"0.0020%"
"2429",2000,"AZE","BLX","ALL",2036726.14,"0.00074%"
"2430",2000,"AZE","CHE","ALL",44509489.6,"0.016%"
"2431",2000,"AZE","CZE","ALL",4526365.01,"0.0016%"
"2432",2000,"AZE","DEU","ALL",196862868.79,"0.072%"
"2433",2000,"AZE","DNK","ALL",153803.36,"0.000056%"
"2434",2000,"AZE","ESP","ALL",8824086.01,"0.0032%"
"2435",2000,"AZE","EST","ALL",1017975.47,"0.00037%"
"2436",2000,"AZE","FIN","ALL",196800,"0.000072%"
"2437",2000,"AZE","FRA","ALL",187716374.49,"0.068%"
"2438",2000,"AZE","GBR","ALL",19441200.17,"0.0071%"
"2439",2000,"AZE","GIB","ALL",7700786,"0.0028%"
"2440",2000,"AZE","GRC","ALL",9590644.67,"0.0035%"
"2441",2000,"AZE","HRV","ALL",3750215,"0.0014%"
"2442",2000,"AZE","HUN","ALL",557459.09,"0.00020%"
"2443",2000,"AZE","IRL","ALL",236871,"0.000086%"
"2444",2000,"AZE","ISL","ALL",31531978,"0.011%"
"2445",2000,"AZE","ITA","ALL",458842166.97,"0.17%"
"2446",2000,"AZE","LTU","ALL",2981139.15,"0.0011%"
"2447",2000,"AZE","LVA","ALL",11723945.32,"0.0043%"
"2448",2000,"AZE","MDA","ALL",16521.38,"0.0000060%"
"2449",2000,"AZE","MLT","ALL",25385361.36,"0.0092%"
"2450",2000,"AZE","NLD","ALL",25657870.18,"0.0093%"
"2451",2000,"AZE","NOR","ALL",871366.15,"0.00032%"
"2452",2000,"AZE","POL","ALL",3713346.99,"0.0013%"
"2453",2000,"AZE","PRT","ALL",3929614.46,"0.0014%"
"2454",2000,"AZE","ROU","ALL",8441364.12,"0.0031%"
"2455",2000,"AZE","RUS","ALL",107149502.51,"0.039%"
"2456",2000,"AZE","SVK","ALL",572908.44,"0.00021%"
"2457",2000,"AZE","SVN","ALL",2786353.18,"0.0010%"
"2458",2000,"AZE","SWE","ALL",112626.51,"0.000041%"
"2459",2000,"AZE","UKR","ALL",23923731.73,"0.0087%"
"2460",2000,"AZE","YUG","ALL",13288405.7,"0.0048%"
"2461",2000,"AZE","AIA","ALL",113270,"0.000041%"
"2462",2000,"AZE","CAN","ALL",460324.38,"0.00017%"
"2463",2000,"AZE","CRI","ALL",1800,"6.5e-7%"
"2464",2000,"AZE","CUB","ALL",42061,"0.000015%"
"2465",2000,"AZE","MEX","ALL",1285.97,"4.7e-7%"
"2466",2000,"AZE","USA","ALL",16815187.13,"0.0061%"
"2467",2000,"AZE","VGB","ALL",1510176,"0.00055%"
"2468",2000,"AZE","AUS","ALL",39170.22,"0.000014%"
"2469",2000,"AZE","NCL","ALL",1979.82,"7.2e-7%"
"2470",2000,"AZE","PYF","ALL",5539.75,"0.0000020%"
"2471",2000,"AZE","ARG","ALL",7264790,"0.0026%"
"2472",2000,"AZE","BRA","ALL",1036513.01,"0.00038%"
"2473",2000,"AZE","COL","ALL",39303.49,"0.000014%"
"2474",2001,"AZE","AGO","ALL",88465,"0.000032%"
"2475",2001,"AZE","CMR","ALL",60473,"0.000022%"
"2476",2001,"AZE","DZA","ALL",60308,"0.000022%"
"2477",2001,"AZE","EGY","ALL",5390723.65,"0.0020%"
"2478",2001,"AZE","MAR","ALL",24282481,"0.0088%"
"2479",2001,"AZE","MOZ","ALL",35287.25,"0.000013%"
"2480",2001,"AZE","NGA","ALL",604296,"0.00022%"
"2481",2001,"AZE","TUN","ALL",2000050.2,"0.00073%"
"2482",2001,"AZE","ZAF","ALL",57900,"0.000021%"
"2483",2001,"AZE","ZMB","ALL",10260,"0.0000037%"
"2484",2001,"AZE","AFG","ALL",190546,"0.000069%"
"2485",2001,"AZE","ARE","ALL",10194051,"0.0037%"
"2486",2001,"AZE","CHN","ALL",2650588.06,"0.00096%"
"2487",2001,"AZE","CYP","ALL",426714.58,"0.00016%"
"2488",2001,"AZE","GEO","ALL",77281814.83,"0.028%"
"2489",2001,"AZE","HKG","ALL",150885.97,"0.000055%"
"2490",2001,"AZE","IDN","ALL",13513,"0.0000049%"
"2491",2001,"AZE","IND","ALL",811433.92,"0.00029%"
"2492",2001,"AZE","IRN","ALL",24518948.1,"0.0089%"
"2493",2001,"AZE","ISR","ALL",10297640.69,"0.0037%"
"2494",2001,"AZE","JOR","ALL",26000,"0.0000094%"
"2495",2001,"AZE","JPN","ALL",3387246.13,"0.0012%"
"2496",2001,"AZE","KAZ","ALL",10992696.15,"0.0040%"
"2497",2001,"AZE","KGZ","ALL",349305.71,"0.00013%"
"2498",2001,"AZE","KOR","ALL",1119194.21,"0.00041%"
"2499",2001,"AZE","LBN","ALL",103666.78,"0.000038%"
"2500",2001,"AZE","LKA","ALL",13778,"0.0000050%"
"2501",2001,"AZE","MNG","ALL",315566,"0.00011%"
"2502",2001,"AZE","MYS","ALL",4353.5,"0.0000016%"
"2503",2001,"AZE","PAK","ALL",3581530,"0.0013%"
"2504",2001,"AZE","QAT","ALL",2587,"9.4e-7%"
"2505",2001,"AZE","SAU","ALL",997267.88,"0.00036%"
"2506",2001,"AZE","SGP","ALL",31894,"0.000012%"
"2507",2001,"AZE","THA","ALL",129858.13,"0.000047%"
"2508",2001,"AZE","TJK","ALL",12112225,"0.0044%"
"2509",2001,"AZE","TKM","ALL",12041436,"0.0044%"
"2510",2001,"AZE","TUR","ALL",82989062.03,"0.030%"
"2511",2001,"AZE","UZB","ALL",3105286,"0.0011%"
"2512",2001,"AZE","VNM","ALL",882370.94,"0.00032%"
"2513",2001,"AZE","XXB","ALL",13200,"0.0000048%"
"2514",2001,"AZE","ALB","ALL",735757.59,"0.00027%"
"2515",2001,"AZE","AUT","ALL",37614782.1,"0.014%"
"2516",2001,"AZE","BGR","ALL",2453969.64,"0.00089%"
"2517",2001,"AZE","BIH","ALL",3288,"0.0000012%"
"2518",2001,"AZE","BLR","ALL",2925427.29,"0.0011%"
"2519",2001,"AZE","BLX","ALL",3944068.06,"0.0014%"
"2520",2001,"AZE","CHE","ALL",8347313.1,"0.0030%"
"2521",2001,"AZE","CZE","ALL",94502249.31,"0.034%"
"2522",2001,"AZE","DEU","ALL",224683753.76,"0.082%"
"2523",2001,"AZE","DNK","ALL",116220.13,"0.000042%"
"2524",2001,"AZE","ESP","ALL",102037794.75,"0.037%"
"2525",2001,"AZE","EST","ALL",854716.03,"0.00031%"
"2526",2001,"AZE","FIN","ALL",78033.23,"0.000028%"
"2527",2001,"AZE","FRA","ALL",92770735.24,"0.034%"
"2528",2001,"AZE","GBR","ALL",35388163.11,"0.013%"
"2529",2001,"AZE","GIB","ALL",3036566,"0.0011%"
"2530",2001,"AZE","GRC","ALL",18223915.95,"0.0066%"
"2531",2001,"AZE","HRV","ALL",21787364.21,"0.0079%"
"2532",2001,"AZE","HUN","ALL",160869.19,"0.000058%"
"2533",2001,"AZE","IRL","ALL",230259.65,"0.000084%"
"2534",2001,"AZE","ISL","ALL",85853599,"0.031%"
"2535",2001,"AZE","ITA","ALL",655711300.3,"0.24%"
"2536",2001,"AZE","LTU","ALL",2715843.57,"0.00099%"
"2537",2001,"AZE","LVA","ALL",529433.8,"0.00019%"
"2538",2001,"AZE","MDA","ALL",73923.85,"0.000027%"
"2539",2001,"AZE","MLT","ALL",8668502,"0.0031%"
"2540",2001,"AZE","NLD","ALL",15673180.23,"0.0057%"
"2541",2001,"AZE","NOR","ALL",1586822.48,"0.00058%"
"2542",2001,"AZE","POL","ALL",2044123.13,"0.00074%"
"2543",2001,"AZE","PRT","ALL",4816.98,"0.0000018%"
"2544",2001,"AZE","ROU","ALL",9073212.52,"0.0033%"
"2545",2001,"AZE","RUS","ALL",77562798.24,"0.028%"
"2546",2001,"AZE","SVK","ALL",392987.46,"0.00014%"
"2547",2001,"AZE","SVN","ALL",1999597.42,"0.00073%"
"2548",2001,"AZE","SWE","ALL",105679,"0.000038%"
"2549",2001,"AZE","UKR","ALL",7588298.61,"0.0028%"
"2550",2001,"AZE","YUG","ALL",1417713.26,"0.00052%"
"2551",2001,"AZE","CAN","ALL",711231.68,"0.00026%"
"2552",2001,"AZE","CRI","ALL",16467,"0.0000060%"
"2553",2001,"AZE","CUB","ALL",1155484,"0.00042%"
"2554",2001,"AZE","SLV","ALL",4556.72,"0.0000017%"
"2555",2001,"AZE","TTO","ALL",32474,"0.000012%"
"2556",2001,"AZE","USA","ALL",25221546.74,"0.0092%"
"2557",2001,"AZE","VGB","ALL",45660,"0.000017%"
"2558",2001,"AZE","AUS","ALL",10159,"0.0000037%"
"2559",2001,"AZE","MHL","ALL",424318,"0.00015%"
"2560",2001,"AZE","ARG","ALL",15020361,"0.0055%"
"2561",2001,"AZE","BOL","ALL",16752.3,"0.0000061%"
"2562",2001,"AZE","BRA","ALL",599962.72,"0.00022%"
"2563",2001,"AZE","COL","ALL",10055.71,"0.0000037%"
"2564",2001,"AZE","PER","ALL",6299,"0.0000023%"
"2565",2001,"AZE","VEN","ALL",7844.57,"0.0000029%"
"2566",2002,"AZE","AGO","ALL",34761,"0.000013%"
"2567",2002,"AZE","CMR","ALL",40875,"0.000015%"
"2568",2002,"AZE","COG","ALL",58800,"0.000021%"
"2569",2002,"AZE","DJI","ALL",176400,"0.000064%"
"2570",2002,"AZE","EGY","ALL",460373.85,"0.00017%"
"2571",2002,"AZE","GAB","ALL",4695,"0.0000017%"
"2572",2002,"AZE","GHA","ALL",3775216,"0.0014%"
"2573",2002,"AZE","GNQ","ALL",264080,"0.000096%"
"2574",2002,"AZE","MAR","ALL",91484.46,"0.000033%"
"2575",2002,"AZE","NER","ALL",282082,"0.00010%"
"2576",2002,"AZE","NGA","ALL",384960,"0.00014%"
"2577",2002,"AZE","SLE","ALL",16180,"0.0000059%"
"2578",2002,"AZE","TUN","ALL",110501.92,"0.000040%"
"2579",2002,"AZE","TZA","ALL",1550,"5.6e-7%"
"2580",2002,"AZE","ZAF","ALL",75329.41,"0.000027%"
"2581",2002,"AZE","AFG","ALL",691645,"0.00025%"
"2582",2002,"AZE","ARE","ALL",7150099,"0.0026%"
"2583",2002,"AZE","BGD","ALL",1704,"6.2e-7%"
"2584",2002,"AZE","CHN","ALL",1320517.09,"0.00048%"
"2585",2002,"AZE","CYP","ALL",249250.43,"0.000091%"
"2586",2002,"AZE","GEO","ALL",84245327.46,"0.031%"
"2587",2002,"AZE","HKG","ALL",58567,"0.000021%"
"2588",2002,"AZE","IDN","ALL",12478.58,"0.0000045%"
"2589",2002,"AZE","IND","ALL",2766062.84,"0.0010%"
"2590",2002,"AZE","IRN","ALL",33248741.52,"0.012%"
"2591",2002,"AZE","IRQ","ALL",2850,"0.0000010%"
"2592",2002,"AZE","ISR","ALL",48999129.31,"0.018%"
"2593",2002,"AZE","JOR","ALL",408290.5,"0.00015%"
"2594",2002,"AZE","JPN","ALL",900121.65,"0.00033%"
"2595",2002,"AZE","KAZ","ALL",16150251.63,"0.0059%"
"2596",2002,"AZE","KGZ","ALL",1585007.48,"0.00058%"
"2597",2002,"AZE","KHM","ALL",12750,"0.0000046%"
"2598",2002,"AZE","KOR","ALL",89510.62,"0.000033%"
"2599",2002,"AZE","LAO","ALL",112335,"0.000041%"
"2600",2002,"AZE","LBN","ALL",2680627.68,"0.00097%"
"2601",2002,"AZE","LKA","ALL",1733,"6.3e-7%"
"2602",2002,"AZE","MAC","ALL",1397.93,"5.1e-7%"
"2603",2002,"AZE","MYS","ALL",1766,"6.4e-7%"
"2604",2002,"AZE","OMN","ALL",10107,"0.0000037%"
"2605",2002,"AZE","PAK","ALL",2530068,"0.00092%"
"2606",2002,"AZE","QAT","ALL",268484.33,"0.000098%"
"2607",2002,"AZE","SAU","ALL",57412.59,"0.000021%"
"2608",2002,"AZE","SGP","ALL",863939.75,"0.00031%"
"2609",2002,"AZE","SYR","ALL",49790,"0.000018%"
"2610",2002,"AZE","THA","ALL",404622.2,"0.00015%"
"2611",2002,"AZE","TJK","ALL",27978363,"0.010%"
"2612",2002,"AZE","TKM","ALL",8658005,"0.0031%"
"2613",2002,"AZE","TUR","ALL",95244005.41,"0.035%"
"2614",2002,"AZE","UZB","ALL",3828638,"0.0014%"
"2615",2002,"AZE","VNM","ALL",1134842,"0.00041%"
"2616",2002,"AZE","YEM","ALL",12882,"0.0000047%"
"2617",2002,"AZE","ALB","ALL",23680.26,"0.0000086%"
"2618",2002,"AZE","AUT","ALL",36252791.79,"0.013%"
"2619",2002,"AZE","BGR","ALL",675335.84,"0.00025%"
"2620",2002,"AZE","BIH","ALL",4625,"0.0000017%"
"2621",2002,"AZE","BLR","ALL",1818121.84,"0.00066%"
"2622",2002,"AZE","BLX","ALL",8225727.99,"0.0030%"
"2623",2002,"AZE","CHE","ALL",22927385.71,"0.0083%"
"2624",2002,"AZE","CZE","ALL",298429656.48,"0.11%"
"2625",2002,"AZE","DEU","ALL",136595920.18,"0.050%"
"2626",2002,"AZE","DNK","ALL",52590.26,"0.000019%"
"2627",2002,"AZE","ESP","ALL",54166346.24,"0.020%"
"2628",2002,"AZE","EST","ALL",282388.2,"0.00010%"
"2629",2002,"AZE","FIN","ALL",1225,"4.5e-7%"
"2630",2002,"AZE","FRA","ALL",155729651.04,"0.057%"
"2631",2002,"AZE","GBR","ALL",9372927.98,"0.0034%"
"2632",2002,"AZE","GIB","ALL",94500,"0.000034%"
"2633",2002,"AZE","GRC","ALL",35617441.02,"0.013%"
"2634",2002,"AZE","HRV","ALL",5820280.82,"0.0021%"
"2635",2002,"AZE","HUN","ALL",48936.3,"0.000018%"
"2636",2002,"AZE","IRL","ALL",196323.85,"0.000071%"
"2637",2002,"AZE","ITA","ALL",587692820.49,"0.21%"
"2638",2002,"AZE","LTU","ALL",4377673.75,"0.0016%"
"2639",2002,"AZE","LVA","ALL",1587100.43,"0.00058%"
"2640",2002,"AZE","MDA","ALL",209940.35,"0.000076%"
"2641",2002,"AZE","MKD","ALL",250796.25,"0.000091%"
"2642",2002,"AZE","MLT","ALL",4850515,"0.0018%"
"2643",2002,"AZE","NLD","ALL",9927077.78,"0.0036%"
"2644",2002,"AZE","NOR","ALL",664386.38,"0.00024%"
"2645",2002,"AZE","POL","ALL",3451530.25,"0.0013%"
"2646",2002,"AZE","PRT","ALL",4872370.74,"0.0018%"
"2647",2002,"AZE","ROU","ALL",28471199.53,"0.010%"
"2648",2002,"AZE","RUS","ALL",77568579.73,"0.028%"
"2649",2002,"AZE","SVK","ALL",1262479.96,"0.00046%"
"2650",2002,"AZE","SVN","ALL",5098162.17,"0.0019%"
"2651",2002,"AZE","SWE","ALL",63679,"0.000023%"
"2652",2002,"AZE","UKR","ALL",10518468.32,"0.0038%"
"2653",2002,"AZE","YUG","ALL",1996865.23,"0.00073%"
"2654",2002,"AZE","CAN","ALL",583576.73,"0.00021%"
"2655",2002,"AZE","CUB","ALL",704672,"0.00026%"
"2656",2002,"AZE","HND","ALL",16632.22,"0.0000060%"
"2657",2002,"AZE","USA","ALL",50401086.81,"0.018%"
"2658",2002,"AZE","VGB","ALL",780620,"0.00028%"
"2659",2002,"AZE","PNG","ALL",19204.71,"0.0000070%"
"2660",2002,"AZE","TUV","ALL",1642,"6.0e-7%"
"2661",2002,"AZE","ARG","ALL",2081363,"0.00076%"
"2662",2002,"AZE","BRA","ALL",6894217,"0.0025%"
"2663",2002,"AZE","ECU","ALL",1197,"4.3e-7%"
"2664",2002,"AZE","PER","ALL",20981,"0.0000076%"
"2665",2002,"AZE","SUR","ALL",38480,"0.000014%"
"2666",2002,"AZE","VEN","ALL",9505,"0.0000035%"
"2667",2003,"AZE","BFA","ALL",263100,"0.000096%"
"2668",2003,"AZE","DZA","ALL",177760,"0.000065%"
"2669",2003,"AZE","EGY","ALL",53746,"0.000020%"
"2670",2003,"AZE","GAB","ALL",79471,"0.000029%"
"2671",2003,"AZE","GIN","ALL",160402,"0.000058%"
"2672",2003,"AZE","GNQ","ALL",103702,"0.000038%"
"2673",2003,"AZE","LBY","ALL",1350000,"0.00049%"
"2674",2003,"AZE","MWI","ALL",3279,"0.0000012%"
"2675",2003,"AZE","SYC","ALL",577789,"0.00021%"
"2676",2003,"AZE","TUN","ALL",247202.49,"0.000090%"
"2677",2003,"AZE","UGA","ALL",14144.21,"0.0000051%"
"2678",2003,"AZE","ZAF","ALL",131593.9,"0.000048%"
"2679",2003,"AZE","ZMB","ALL",34207.57,"0.000012%"
"2680",2003,"AZE","AFG","ALL",613317,"0.00022%"
"2681",2003,"AZE","ARE","ALL",6008997,"0.0022%"
"2682",2003,"AZE","BGD","ALL",1396596.05,"0.00051%"
"2683",2003,"AZE","CHN","ALL",21238767.12,"0.0077%"
"2684",2003,"AZE","CYP","ALL",3822655,"0.0014%"
"2685",2003,"AZE","GEO","ALL",109447865.91,"0.040%"
"2686",2003,"AZE","HKG","ALL",7214207,"0.0026%"
"2687",2003,"AZE","IDN","ALL",19579,"0.0000071%"
"2688",2003,"AZE","IND","ALL",1928890.62,"0.00070%"
"2689",2003,"AZE","IRN","ALL",78690437.01,"0.029%"
"2690",2003,"AZE","IRQ","ALL",1479418,"0.00054%"
"2691",2003,"AZE","ISR","ALL",20593569.85,"0.0075%"
"2692",2003,"AZE","JOR","ALL",216770.74,"0.000079%"
"2693",2003,"AZE","JPN","ALL",20295920.12,"0.0074%"
"2694",2003,"AZE","KAZ","ALL",13989144.17,"0.0051%"
"2695",2003,"AZE","KGZ","ALL",288525.7,"0.00010%"
"2696",2003,"AZE","KOR","ALL",965510,"0.00035%"
"2697",2003,"AZE","KWT","ALL",7805,"0.0000028%"
"2698",2003,"AZE","LBN","ALL",6757601.27,"0.0025%"
"2699",2003,"AZE","LKA","ALL",69826,"0.000025%"
"2700",2003,"AZE","MYS","ALL",107021.43,"0.000039%"
